scenario_type,duration,nb_nodes,malicious,commission,seed,average_total_offers_delay,average_total_demand_delay,txFinality_tmp_normal,count_offers_quantity_ratio,count_demands_quantity_ratio,expired_offers_quantity_ratio,utlisation_ratio,attack_ratio,seller_profit,buyer_profit,nsp_profit,average_price
1,1000,4,0,10,2.0,45.61066,45.999340000000004,2.659068,0.4815666,0.5184333999999999,0.0,0.161122,0.0,4.903498000000001,-3918.442,0.5903498,5.903498000000001
1,1000,10,0,10,2.0,30.22998,32.0995,3.7732280000000005,0.45771639999999997,0.5422836,0.0,0.23458679999999998,0.0,4.520774,-4040.804,0.5520773999999999,5.520774
1,1000,20,0,10,2.0,21.33446,23.37972,5.88232,0.4712344,0.5287656000000001,0.0,0.3019952,0.0,4.379630000000001,-4257.554,0.537963,5.379630000000001
1,1000,30,0,10,2.0,21.90374,24.17724,7.8249260000000005,0.462763,0.537237,0.0,0.31789199999999995,0.0,4.153288,-4589.352000000001,0.5153288,5.153288
