4, 0, 3, 1000, 8.76149, 29.4328, 2.59219, 0.271075, 0.728925, 0.0130354, 0.0671378, 0, 0, 10, 0.768895, 9.06024, 0.0854327
4, 0, 3, 5000, 8.48834, 36.367, 2.62685, 0.236956, 0.763044, 0, 0.0462824, 0, 0, 10, 2.73019, 6.66311, 0.303354
4, 0, 4, 100, 4.26507, 11.371, 2.5889, 0.282759, 0.717241, 0.219512, 0.0758621, 0, 0, 10, -0.000648412, 10.0008, -7.20458e-05
4, 0, 4, 500, 4.81592, 33.5619, 2.64293, 0.214953, 0.785047, 0.0193237, 0.05919, 0, 0, 10, 3.42931, 5.80863, 0.381034
4, 0, 4, 1000, 6.79525, 28.6687, 2.57741, 0.266791, 0.733209, 0, 0.0718284, 0, 0, 10, 1.42854, 8.25401, 0.158726
4, 0, 4, 5000, 7.67406, 36.2613, 2.59751, 0.248627, 0.751373, 0, 0.0555313, 0, 0, 10, 2.84495, 6.52283, 0.316106
4, 0, 5, 100, 3.41111, 11.3351, 2.67466, 0.355191, 0.644809, 0.0307692, 0.114754, 0, 0, 10, 1.43071, 8.25135, 0.158968
4, 0, 5, 500, 4.47774, 14.7677, 2.61605, 0.21789, 0.78211, 0, 0.0286697, 0, 0, 10, 3.3069, 5.95823, 0.367434
4, 0, 5, 1000, 9.47319, 36.9268, 2.56857, 0.293489, 0.706511, 0, 0.077823, 0, 0, 10, 0.849233, 8.96205, 0.0943592
4, 0, 5, 5000, 9.11807, 37.4189, 2.57635, 0.252513, 0.747487, 0, 0.0543088, 0, 0, 10, 2.71805, 6.67794, 0.302006
4, 0, 6, 100, 2.69731, 13.0187, 2.62021, 0.338028, 0.661972, 0, 0.0938967, 0, 0, 10, 1.22442, 8.50349, 0.136046
4, 0, 6, 500, 4.2225, 21.2987, 2.56154, 0.225743, 0.774257, 0, 0.0594059, 0, 0, 10, 2.76233, 6.62381, 0.306926
4, 0, 6, 1000, 10.2725, 20.0406, 2.54885, 0.28326, 0.71674, 0, 0.0913108, 0, 0, 10, 1.76305, 7.84516, 0.195894
4, 0, 6, 5000, 8.81089, 39.7717, 2.58116, 0.246591, 0.753409, 0, 0.0531256, 0, 0, 10, 2.86476, 6.49863, 0.318306
4, 0, 7, 100, 3.55602, 10.1433, 2.6715, 0.373016, 0.626984, 0, 0.134921, 0, 0, 10, 1.26094, 8.45885, 0.140105
4, 0, 7, 500, 5.1929, 19.7012, 2.55125, 0.252727, 0.747273, 0.0143885, 0.0618182, 0, 0, 10, 3.23638, 6.04443, 0.359598
4, 0, 7, 1000, 9.39692, 29.1859, 2.55157, 0.274952, 0.725048, 0, 0.0887716, 0, 0, 10, 1.74888, 7.86248, 0.19432
4, 0, 7, 5000, 9.92535, 39.2796, 2.57979, 0.261965, 0.738035, 0, 0.0556258, 0, 0, 10, 2.58159, 6.84472, 0.286844
4, 0, 8, 100, 5.22527, 8.87686, 2.6464, 0.325926, 0.674074, 0.0113636, 0.103704, 0, 0, 10, 2.34684, 7.13163, 0.26076
4, 0, 8, 500, 6.52681, 17.2472, 2.59262, 0.248629, 0.751371, 0, 0.059415, 0, 0, 10, 4.03276, 5.07107, 0.448085
4, 0, 8, 1000, 5.68724, 33.4169, 2.58028, 0.275982, 0.724018, 0, 0.0800597, 0, 0, 10, 1.52335, 8.13812, 0.169261
4, 0, 8, 5000, 8.98781, 45.9079, 2.59822, 0.257109, 0.742891, 0, 0.0490853, 0, 0, 10, 2.7527, 6.63559, 0.305855
4, 0, 9, 100, 3.60088, 13.7055, 2.59232, 0.3, 0.7, 0.213333, 0.096, 0, 0, 10, 3.66226, 5.5239, 0.406918
4, 0, 9, 500, 6.41702, 14.4644, 2.63947, 0.253401, 0.746599, 0, 0.0620748, 0, 0, 10, 3.27355, 5.99899, 0.363728
4, 0, 9, 1000, 5.09258, 25.9637, 2.6391, 0.276172, 0.723828, 0.00343053, 0.0805306, 0, 0, 10, 1.77755, 7.82744, 0.197506
4, 0, 9, 5000, 8.34168, 44.6792, 2.60925, 0.25855, 0.74145, 0, 0.0605098, 0, 0, 10, 2.48546, 6.96221, 0.276162
4, 0, 10, 100, 3.33123, 8.18337, 2.72166, 0.314961, 0.685039, 0, 0.102362, 0, 0, 10, 0.822892, 8.99424, 0.0914324
4, 0, 10, 500, 5.7877, 23.3884, 2.67544, 0.282137, 0.717863, 0, 0.0943239, 0, 0, 10, 3.02514, 6.3026, 0.336127
4, 0, 10, 1000, 6.18568, 31.1712, 2.65385, 0.274694, 0.725306, 0.00684932, 0.0714958, 0, 0, 10, 2.63412, 6.78052, 0.29268
4, 0, 10, 5000, 8.20535, 29.3145, 2.61391, 0.25275, 0.74725, 0, 0.0489892, 0, 0, 10, 2.93149, 6.41707, 0.325721
4, 1, 0, 100, 0, 0, 2.63702, 0.782258, 0.217742, 0.659794, 0, 0, 0, 10, 0, 10, 0
4, 1, 0, 500, 12.3414, 16.3806, 2.68298, 0.823751, 0.176249, 0.29405, 0.0377003, 0, 0, 10, 6.15441, 2.47794, 0.683823
4, 1, 0, 1000, 64.2294, 25.9677, 2.69123, 0.807315, 0.192685, 0.228177, 0.0392507, 0, 0, 10, 5.9182, 2.76665, 0.657577
4, 1, 0, 5000, 52.7323, 16.3245, 2.63427, 0.790201, 0.209799, 0.133905, 0.0338806, 0, 0, 10, 5.70022, 3.03307, 0.633358
4, 1, 1, 100, 0, 0, 2.71734, 0.754464, 0.245536, 0.609467, 0, 0, 0, 10, 0, 10, 0
4, 1, 1, 500, 56.5147, 10.1443, 2.71263, 0.797608, 0.202392, 0.260669, 0.0441582, 0, 0, 10, 6.33958, 2.25163, 0.704397
4, 1, 1, 1000, 54.1549, 16.9908, 2.67274, 0.799911, 0.200089, 0.187326, 0.0426856, 0, 0, 10, 5.53655, 3.23311, 0.615172
4, 1, 1, 5000, 39.4757, 16.7628, 2.64074, 0.790576, 0.209424, 0.139625, 0.0367365, 0, 0, 10, 5.79685, 2.91496, 0.644094
4, 1, 2, 100, 50.5413, 37.4858, 2.7603, 0.765625, 0.234375, 0.70068, 0.00520833, 0, 0, 10, 7.89633, 0.34893, 0.87737
4, 1, 2, 500, 66.5206, 17.3288, 2.59882, 0.792017, 0.207983, 0.271883, 0.0409664, 0, 0, 10, 8.01225, 0.20725, 0.89025
4, 1, 2, 1000, 63.8873, 15.6191, 2.59581, 0.801453, 0.198547, 0.273716, 0.0368039, 0, 0, 10, 7.29808, 1.08013, 0.810897
4, 1, 2, 5000, 38.1936, 20.9718, 2.615, 0.79013, 0.20987, 0.155693, 0.0357206, 0, 0, 10, 5.3847, 3.4187, 0.5983
4, 1, 3, 100, 0, 0, 2.79705, 0.682432, 0.317568, 0.70297, 0, 0, 0, 10, 0, 10, 0
4, 1, 3, 500, 71.1414, 4.8141, 2.6972, 0.765108, 0.234892, 0.351714, 0.0296465, 0, 0, 10, 7.51548, 0.814415, 0.835053
4, 1, 3, 1000, 73.4548, 11.4185, 2.59219, 0.793034, 0.206966, 0.299173, 0.022211, 0, 0, 10, 6.49436, 2.06245, 0.721595
4, 1, 3, 5000, 52.8383, 18.9841, 2.62685, 0.789793, 0.210207, 0.163993, 0.0272767, 0, 0, 10, 5.4294, 3.36407, 0.603267
4, 1, 4, 100, 16.3654, 3.43302, 2.5889, 0.848276, 0.151724, 0.796748, 0.00689655, 0, 0, 10, 7.05679, 1.37504, 0.784087
4, 1, 4, 500, 41.7673, 5.90103, 2.64293, 0.76947, 0.23053, 0.310391, 0.0207684, 0, 0, 10, 7.28396, 1.09738, 0.809329
4, 1, 4, 1000, 55.618, 18.4617, 2.57741, 0.790112, 0.209888, 0.279221, 0.0363806, 0, 0, 10, 6.52383, 2.02644, 0.724869
4, 1, 4, 5000, 57.4746, 13.9044, 2.59751, 0.79531, 0.20469, 0.174285, 0.0278964, 0, 0, 10, 6.66084, 1.85897, 0.740093
4, 1, 5, 100, 17.1774, 14.1601, 2.67466, 0.89071, 0.10929, 0.773006, 0.0491803, 0, 0, 10, 5.82625, 2.87903, 0.647361
4, 1, 5, 500, 12.368, 15.4624, 2.61605, 0.787844, 0.212156, 0.318777, 0.00688073, 0, 0, 10, 8.04086, 0.172283, 0.893429
4, 1, 5, 1000, 62.5723, 12.9518, 2.56857, 0.799084, 0.200916, 0.304265, 0.0356053, 0, 0, 10, 6.51434, 2.03803, 0.723816
4, 1, 5, 5000, 58.6853, 12.3787, 2.57635, 0.792908, 0.207092, 0.209442, 0.0255835, 0, 0, 10, 6.78435, 1.70802, 0.753816
4, 1, 6, 100, 3.4528, 1.95855, 2.62021, 0.910798, 0.0892019, 0.798969, 0.00938967, 0, 0, 10, 7.64075, 0.661302, 0.848973
4, 1, 6, 500, 38.3363, 2.55394, 2.56154, 0.79505, 0.20495, 0.369863, 0.00693069, 0, 0, 10, 8.80798, -0.765307, 0.978664
4, 1, 6, 1000, 80.0035, 16.8777, 2.54885, 0.803633, 0.196367, 0.343311, 0.0265096, 0, 0, 10, 5.87684, 2.81719, 0.652982
4, 1, 6, 5000, 53.5019, 18.6707, 2.58116, 0.789623, 0.210377, 0.199708, 0.0298389, 0, 0, 10, 6.45916, 2.10547, 0.717685
4, 1, 7, 100, 3.4528, 1.95855, 2.6715, 0.90873, 0.0912698, 0.79476, 0.00793651, 0, 0, 10, 7.64075, 0.661302, 0.848973
4, 1, 7, 500, 13.6418, 2.79579, 2.55125, 0.826364, 0.173636, 0.359736, 0.00272727, 0, 0, 10, 9.22661, -0.773391, 1.02518
4, 1, 7, 1000, 80.5207, 45.7274, 2.55157, 0.815739, 0.184261, 0.284118, 0.0139155, 0, 0, 10, 6.71246, 1.79588, 0.745829
4, 1, 7, 5000, 50.2574, 21.1043, 2.57979, 0.796099, 0.203901, 0.182169, 0.0273614, 0, 0, 10, 5.76028, 2.95966, 0.640031
4, 1, 8, 100, 3.3381, 1.84385, 2.6464, 0.82963, 0.17037, 0.669643, 0.00740741, 0, 0, 10, 7.64075, 0.661302, 0.848973
4, 1, 8, 500, 8.5883, 3.05664, 2.59262, 0.800731, 0.199269, 0.364155, 0.00639854, 0, 0, 10, 8.22678, -0.0549571, 0.914087
4, 1, 8, 1000, 69.0794, 9.76169, 2.58028, 0.80358, 0.19642, 0.290223, 0.0124316, 0, 0, 10, 7.44275, 0.903306, 0.826972
4, 1, 8, 5000, 57.9735, 18.4838, 2.59822, 0.795146, 0.204854, 0.194875, 0.0259917, 0, 0, 10, 5.73856, 2.9862, 0.637618
4, 1, 9, 100, 2.74112, 4.49855, 2.59232, 0.756, 0.244, 0.634921, 0.008, 0, 0, 10, 8.03525, 0.179137, 0.892806
4, 1, 9, 500, 2.49716, 4.07752, 2.63947, 0.780612, 0.219388, 0.43573, 0.00935374, 0, 0, 10, 8.54109, -0.439114, 0.94901
4, 1, 9, 1000, 68.6092, 8.5496, 2.6391, 0.797726, 0.202274, 0.226841, 0.022738, 0, 0, 10, 7.37908, 0.98113, 0.819897
4, 1, 9, 5000, 79.7974, 18.8452, 2.60925, 0.796335, 0.203665, 0.183983, 0.0288488, 0, 0, 10, 6.38462, 2.19658, 0.709402
4, 1, 10, 100, 13.1582, 4.80553, 2.72166, 0.724409, 0.275591, 0.673913, 0.0944882, 0, 0, 10, 6.76351, 1.73349, 0.751501
4, 1, 10, 500, 16.3948, 3.7763, 2.67544, 0.764608, 0.235392, 0.40393, 0.0258765, 0, 0, 10, 8.16323, 0.0227233, 0.907025
4, 1, 10, 1000, 50.5312, 9.0561, 2.65385, 0.778457, 0.221543, 0.191541, 0.0413923, 0, 0, 10, 7.03658, 1.39974, 0.781842
4, 1, 10, 5000, 42.7673, 19.7743, 2.61391, 0.794076, 0.205924, 0.170397, 0.0262341, 0, 0, 10, 6.94064, 1.51699, 0.771182
4, 2, 0, 100, 4.78472, 5.23306, 2.63702, 0.306452, 0.693548, 0.0657895, 0.157258, 0, 0, 10, 2.83033, 6.54071, 0.314481
4, 2, 0, 500, 11.456, 23.5322, 2.68298, 0.488219, 0.511781, 0.0444015, 0.231857, 0, 0, 10, 3.72801, 5.44355, 0.414223
4, 2, 0, 1000, 10.5375, 22.2379, 2.69123, 0.503122, 0.496878, 0.0301418, 0.227921, 0, 0, 10, 3.26137, 6.01388, 0.362375
4, 2, 0, 5000, 18.9987, 22.4929, 2.63427, 0.516463, 0.483537, 0.0097561, 0.173834, 0, 0, 10, 3.60454, 5.59446, 0.400504
4, 2, 1, 100, 7.62127, 6.11201, 2.71734, 0.410714, 0.589286, 0, 0.183036, 0, 0, 10, 3.15132, 6.14838, 0.350147
4, 2, 1, 500, 10.0385, 22.1412, 2.71263, 0.481141, 0.518859, 0.0114723, 0.211592, 0, 0, 10, 3.58059, 5.62372, 0.397843
4, 2, 1, 1000, 9.16794, 23.84, 2.67274, 0.488662, 0.511338, 0.00818926, 0.207203, 0, 0, 10, 2.91232, 6.4405, 0.323591
4, 2, 1, 5000, 15.6609, 21.0756, 2.64074, 0.502356, 0.497644, 0.00434254, 0.195201, 0, 0, 10, 3.56997, 5.6367, 0.396663
4, 2, 2, 100, 12.4306, 2.8294, 2.7603, 0.505208, 0.494792, 0.0412371, 0.09375, 0, 0, 10, 1.33486, 8.3685, 0.148318
4, 2, 2, 500, 22.3837, 12.5288, 2.59882, 0.497899, 0.502101, 0.0253165, 0.205882, 0, 0, 10, 3.05686, 6.26383, 0.339652
4, 2, 2, 1000, 19.6987, 13.0435, 2.59581, 0.5046, 0.4954, 0, 0.207748, 0, 0, 10, 3.18216, 6.1107, 0.353573
4, 2, 2, 5000, 16.6599, 18.9511, 2.615, 0.485747, 0.514253, 0.0012837, 0.180118, 0, 0, 10, 3.217, 6.06811, 0.357444
4, 2, 3, 100, 17.4327, 7.83422, 2.79705, 0.304054, 0.695946, 0, 0.175676, 0, 0, 10, 3.72158, 5.4514, 0.413509
4, 2, 3, 500, 6.28452, 31.257, 2.6972, 0.436716, 0.563284, 0.0261097, 0.172178, 0, 0, 10, 2.84152, 6.52703, 0.315725
4, 2, 3, 1000, 22.9293, 18.8633, 2.59219, 0.500757, 0.499243, 0.0110887, 0.176678, 0, 0, 10, 2.97273, 6.36666, 0.330303
4, 2, 3, 5000, 15.7898, 20.8193, 2.62685, 0.476551, 0.523449, 0, 0.183898, 0, 0, 10, 3.19345, 6.09689, 0.354828
4, 2, 4, 100, 10.652, 8.08697, 2.5889, 0.448276, 0.551724, 0.138462, 0.165517, 0, 0, 10, 3.56795, 5.63917, 0.396439
4, 2, 4, 500, 9.68348, 16.3378, 2.64293, 0.417445, 0.582555, 0.00746269, 0.153686, 0, 0, 10, 2.94357, 6.4023, 0.327064
4, 2, 4, 1000, 13.5311, 23.2033, 2.57741, 0.481343, 0.518657, 0, 0.1875, 0, 0, 10, 2.69711, 6.70353, 0.299679
4, 2, 4, 5000, 18.1889, 21.8026, 2.59751, 0.485834, 0.514166, 0, 0.196931, 0, 0, 10, 3.36923, 5.88205, 0.374359
4, 2, 5, 100, 4.51451, 12.1191, 2.67466, 0.453552, 0.546448, 0.0240964, 0.213115, 0, 0, 10, 3.01276, 6.31774, 0.334751
4, 2, 5, 500, 8.55187, 16.9865, 2.61605, 0.425459, 0.574541, 0.0215633, 0.151376, 0, 0, 10, 3.11995, 6.18673, 0.346661
4, 2, 5, 1000, 22.7756, 18.607, 2.56857, 0.518311, 0.481689, 0.0578999, 0.18057, 0, 0, 10, 3.22698, 6.05591, 0.358554
4, 2, 5, 5000, 18.1429, 18.9931, 2.57635, 0.484829, 0.515171, 0, 0.17702, 0, 0, 10, 3.22411, 6.05942, 0.358234
4, 2, 6, 100, 3.30194, 13.8154, 2.62021, 0.497653, 0.502347, 0, 0.211268, 0, 0, 10, 3.05859, 6.26173, 0.339843
4, 2, 6, 500, 12.079, 19.9341, 2.56154, 0.477228, 0.522772, 0.0767635, 0.152475, 0, 0, 10, 3.63458, 5.55774, 0.403842
4, 2, 6, 1000, 18.7347, 17.4092, 2.54885, 0.537064, 0.462936, 0.0904936, 0.167403, 0, 0, 10, 3.92012, 5.20874, 0.435569
4, 2, 6, 5000, 19.7999, 19.9518, 2.58116, 0.488844, 0.511156, 0, 0.178767, 0, 0, 10, 3.4087, 5.83381, 0.378744
4, 2, 7, 100, 13.6558, 9.05589, 2.6715, 0.551587, 0.448413, 0.151079, 0.126984, 0, 0, 10, 4.54744, 4.44201, 0.505271
4, 2, 7, 500, 7.51197, 18.6528, 2.55125, 0.495455, 0.504545, 0.0311927, 0.183636, 0, 0, 10, 3.8027, 5.35226, 0.422522
4, 2, 7, 1000, 21.2178, 16.6564, 2.55157, 0.547505, 0.452495, 0.121823, 0.161228, 0, 0, 10, 4.27998, 4.76891, 0.475554
4, 2, 7, 5000, 19.6029, 19.7227, 2.57979, 0.499278, 0.500722, 0, 0.189904, 0, 0, 10, 3.41662, 5.82413, 0.379624
4, 2, 8, 100, 14.9865, 10.9391, 2.6464, 0.496296, 0.503704, 0.119403, 0.114815, 0, 0, 10, 3.10256, 6.20798, 0.344729
4, 2, 8, 500, 12.0972, 13.2561, 2.59262, 0.49543, 0.50457, 0.0645756, 0.177331, 0, 0, 10, 4.09176, 4.99896, 0.45464
4, 2, 8, 1000, 24.5376, 12.3904, 2.58028, 0.552959, 0.447041, 0.148381, 0.154152, 0, 0, 10, 4.79396, 4.14072, 0.532662
4, 2, 8, 5000, 15.8497, 27.5748, 2.59822, 0.485148, 0.514852, 0, 0.178772, 0, 0, 10, 3.21271, 6.07335, 0.356968
4, 2, 9, 100, 15.8737, 6.54354, 2.59232, 0.476, 0.524, 0.109244, 0.132, 0, 0, 10, 1.91832, 7.65538, 0.213147
4, 2, 9, 500, 13.2352, 26.5535, 2.63947, 0.509354, 0.490646, 0.0918197, 0.170068, 0, 0, 10, 3.33839, 5.91974, 0.370933
4, 2, 9, 1000, 30.9895, 15.0021, 2.6391, 0.547608, 0.452392, 0.0968858, 0.161061, 0, 0, 10, 4.12069, 4.9636, 0.457854
4, 2, 9, 5000, 20.283, 21.3895, 2.60925, 0.498775, 0.501225, 0, 0.184523, 0, 0, 10, 3.34695, 5.90928, 0.371884
4, 2, 10, 100, 3.79333, 9.98571, 2.72166, 0.456693, 0.543307, 0, 0.212598, 0, 0, 10, 2.11126, 7.41957, 0.234585
4, 2, 10, 500, 9.73388, 13.5476, 2.67544, 0.48414, 0.51586, 0.144828, 0.171119, 0, 0, 10, 4.10211, 4.98631, 0.45579
4, 2, 10, 1000, 23.7167, 14.1569, 2.65385, 0.51317, 0.48683, 0.0742438, 0.173095, 0, 0, 10, 4.23683, 4.82165, 0.470759
4, 2, 10, 5000, 21.7549, 17.3927, 2.61391, 0.491584, 0.508416, 0, 0.179878, 0, 0, 10, 3.29138, 5.9772, 0.365709
