4, 0, 9, 3000, 23.3156, 50.6751, 3.69459, 0.436268, 0.563732, 0.0131504, 0.180095
4, 0, 9, 4000, 26.9602, 49.8648, 3.68388, 0.440877, 0.559123, 0.0113389, 0.176889
4, 0, 9, 5000, 25.1595, 49.0833, 3.68513, 0.432868, 0.567132, 0.00666667, 0.1774
4, 1, 0, 1000, 51.6314, 22.3181, 3.75066, 0.827797, 0.172203, 0.414995, 0.0909091
4, 1, 0, 2000, 64.6544, 21.2789, 3.71929, 0.778128, 0.221872, 0.217568, 0.11041
4, 1, 0, 3000, 64.9681, 19.2954, 3.68166, 0.7518, 0.2482, 0.199597, 0.126942
4, 1, 0, 4000, 67.0646, 18.6629, 3.67173, 0.737504, 0.262496, 0.170077, 0.136749
4, 1, 0, 5000, 67.5856, 17.2822, 3.69022, 0.734532, 0.265468, 0.127326, 0.142926
4, 1, 1, 1000, 50.6999, 17.5394, 3.67634, 0.823024, 0.176976, 0.379958, 0.0781787
4, 1, 1, 2000, 58.9896, 18.6523, 3.69711, 0.784245, 0.215755, 0.24952, 0.0898144
4, 1, 1, 3000, 67.1889, 19.9938, 3.68339, 0.768732, 0.231268, 0.187441, 0.0983429
4, 1, 1, 4000, 67.6912, 21.3739, 3.66505, 0.745544, 0.254456, 0.164468, 0.112477
4, 1, 1, 5000, 64.0269, 19.4001, 3.68594, 0.73946, 0.26054, 0.125881, 0.124112
4, 1, 2, 1000, 63.6179, 18.8723, 3.62855, 0.818792, 0.181208, 0.421546, 0.0661553
4, 1, 2, 2000, 60.6363, 21.1273, 3.70469, 0.774142, 0.225858, 0.265849, 0.0934037
4, 1, 2, 3000, 63.2359, 19.0198, 3.7149, 0.746846, 0.253154, 0.20545, 0.113553
4, 1, 2, 4000, 64.981, 19.7079, 3.69199, 0.731368, 0.268632, 0.174819, 0.121895
4, 1, 2, 5000, 63.0755, 17.4917, 3.7092, 0.729634, 0.270366, 0.135154, 0.129382
4, 1, 3, 1000, 67.1034, 17.4525, 3.62809, 0.823584, 0.176416, 0.435175, 0.0687094
4, 1, 3, 2000, 74.8641, 16.5822, 3.66741, 0.780243, 0.219757, 0.268788, 0.0950872
4, 1, 3, 3000, 67.4985, 17.1381, 3.67057, 0.753077, 0.246923, 0.187138, 0.107185
4, 1, 3, 4000, 62.9328, 17.1259, 3.67364, 0.741976, 0.258024, 0.166737, 0.112496
4, 1, 3, 5000, 58.3917, 20.3527, 3.68885, 0.725608, 0.274392, 0.134462, 0.123652
4, 1, 4, 1000, 52.1252, 14.9952, 3.60169, 0.808569, 0.191431, 0.404735, 0.0847767
4, 1, 4, 2000, 56.0394, 16.8807, 3.64068, 0.764286, 0.235714, 0.285406, 0.11044
4, 1, 4, 3000, 53.0785, 20.0252, 3.64866, 0.751189, 0.248811, 0.202532, 0.116878
4, 1, 4, 4000, 49.5915, 20.5159, 3.65409, 0.737901, 0.262099, 0.163543, 0.123821
4, 1, 4, 5000, 51.4347, 21.1079, 3.67478, 0.73164, 0.26836, 0.130973, 0.123994
4, 1, 5, 1000, 71.7324, 17.8124, 3.70992, 0.822857, 0.177143, 0.452546, 0.0695238
4, 1, 5, 2000, 75.2909, 22.0009, 3.69635, 0.760369, 0.239631, 0.29697, 0.100806
4, 1, 5, 3000, 64.3004, 19.0973, 3.68789, 0.755378, 0.244622, 0.195675, 0.105179
4, 1, 5, 4000, 68.7149, 22.4954, 3.69229, 0.739379, 0.260621, 0.17024, 0.112555
4, 1, 5, 5000, 66.8597, 22.2417, 3.6882, 0.724346, 0.275654, 0.136249, 0.119372
4, 1, 6, 1000, 70.8256, 6.76195, 3.72085, 0.822857, 0.177143, 0.456019, 0.0742857
4, 1, 6, 2000, 69.734, 13.7874, 3.67921, 0.77706, 0.22294, 0.248787, 0.095315
4, 1, 6, 3000, 64.6529, 15.4729, 3.64817, 0.75883, 0.24117, 0.187688, 0.105963
4, 1, 6, 4000, 64.2456, 23.1361, 3.65633, 0.744264, 0.255736, 0.164406, 0.112573
4, 1, 6, 5000, 59.4908, 24.466, 3.67444, 0.728814, 0.271186, 0.136115, 0.122632
4, 1, 7, 1000, 97.1166, 12.1806, 3.73355, 0.827821, 0.172179, 0.46416, 0.061284
4, 1, 7, 2000, 82.3489, 20.0445, 3.69816, 0.776383, 0.223617, 0.293902, 0.0889903
4, 1, 7, 3000, 72.7146, 20.8396, 3.67696, 0.75662, 0.24338, 0.203294, 0.100857
4, 1, 7, 4000, 69.1784, 24.6703, 3.68128, 0.741862, 0.258138, 0.175516, 0.105469
4, 1, 7, 5000, 64.6227, 22.9864, 3.69671, 0.732269, 0.267731, 0.142959, 0.120387
4, 1, 8, 1000, 100.589, 12.6509, 3.69159, 0.828571, 0.171429, 0.455172, 0.0628571
4, 1, 8, 2000, 68.5566, 13.9844, 3.67711, 0.770511, 0.229489, 0.308642, 0.0897741
4, 1, 8, 3000, 67.4269, 14.8477, 3.6341, 0.742558, 0.257442, 0.223038, 0.11195
4, 1, 8, 4000, 68.6877, 17.211, 3.65049, 0.732039, 0.267961, 0.184186, 0.113041
4, 1, 8, 5000, 69.0135, 17.5483, 3.66135, 0.721271, 0.278729, 0.150659, 0.122521
4, 1, 9, 1000, 79.893, 13.0895, 3.62834, 0.827739, 0.172261, 0.42476, 0.0627208
4, 1, 9, 2000, 58.6976, 16.5709, 3.60296, 0.79595, 0.20405, 0.260926, 0.0815161
4, 1, 9, 3000, 57.7728, 14.3989, 3.60226, 0.755975, 0.244025, 0.203978, 0.100617
4, 1, 9, 4000, 55.8903, 18.2576, 3.61333, 0.746586, 0.253414, 0.162909, 0.103525
4, 1, 9, 5000, 60.1475, 17.2376, 3.62241, 0.732152, 0.267848, 0.138317, 0.118191
4, 2, 0, 1000, 47.5381, 11.1781, 3.77738, 0.683017, 0.316983, 0.0888689, 0.164316
4, 2, 0, 2000, 54.0371, 19.0914, 3.72135, 0.678571, 0.321429, 0.124577, 0.172346
4, 2, 0, 3000, 62.3356, 17.3086, 3.68973, 0.672675, 0.327325, 0.052664, 0.186658
4, 2, 0, 4000, 58.6628, 18.967, 3.6948, 0.66371, 0.33629, 0.0150358, 0.186282
4, 2, 0, 5000, 59.2721, 20.8748, 3.71246, 0.667948, 0.332052, 0.00761374, 0.193997
4, 2, 1, 1000, 37.848, 18.2353, 3.66031, 0.695705, 0.304295, 0.102609, 0.170599
4, 2, 1, 2000, 49.2948, 20.2007, 3.6733, 0.698553, 0.301447, 0.105856, 0.176211
4, 2, 1, 3000, 47.4903, 18.1368, 3.66145, 0.685231, 0.314769, 0.065198, 0.189718
4, 2, 1, 4000, 52.6292, 17.9207, 3.65986, 0.675055, 0.324945, 0.0135135, 0.193457
4, 2, 1, 5000, 50.6273, 17.7171, 3.67968, 0.680355, 0.319645, 0.0114192, 0.192132
4, 2, 2, 1000, 35.5687, 15.6471, 3.60672, 0.681546, 0.318454, 0.146628, 0.181213
4, 2, 2, 2000, 48.5615, 16.3436, 3.67372, 0.700855, 0.299145, 0.158537, 0.166338
4, 2, 2, 3000, 48.4977, 14.846, 3.69068, 0.693986, 0.306014, 0.0762893, 0.177891
4, 2, 2, 4000, 52.7529, 15.8849, 3.68195, 0.688208, 0.311792, 0.0547183, 0.185894
4, 2, 2, 5000, 52.0133, 15.977, 3.69671, 0.688657, 0.311343, 0.0383912, 0.184817
4, 2, 3, 1000, 40.5508, 19.6533, 3.60208, 0.684903, 0.315097, 0.0687563, 0.173823
4, 2, 3, 2000, 44.6917, 18.4137, 3.6584, 0.699184, 0.300816, 0.107793, 0.167047
4, 2, 3, 3000, 49.0801, 16.878, 3.67137, 0.700728, 0.299272, 0.0959311, 0.172737
4, 2, 3, 4000, 54.5631, 17.5612, 3.66868, 0.692818, 0.307182, 0.0307587, 0.179006
4, 2, 3, 5000, 52.7152, 16.6391, 3.68727, 0.695765, 0.304235, 0.0612209, 0.179297
4, 2, 4, 1000, 50.6906, 14.3106, 3.63309, 0.70521, 0.29479, 0.111712, 0.144219
4, 2, 4, 2000, 52.1827, 17.6753, 3.65702, 0.697146, 0.302854, 0.0642606, 0.167843
4, 2, 4, 3000, 53.9571, 16.3336, 3.67377, 0.692814, 0.307186, 0.0815327, 0.173054
4, 2, 4, 4000, 59.3645, 15.7918, 3.68035, 0.689644, 0.310356, 0.0405223, 0.177146
4, 2, 4, 5000, 55.6625, 15.5163, 3.6896, 0.691835, 0.308165, 0.0388642, 0.177655
4, 2, 5, 1000, 41.0652, 20.6826, 3.66876, 0.672585, 0.327415, 0.0897571, 0.178267
4, 2, 5, 2000, 47.3177, 19.9803, 3.6624, 0.697436, 0.302564, 0.0546875, 0.174679
4, 2, 5, 3000, 52.0415, 18.0817, 3.67822, 0.690992, 0.309008, 0.100483, 0.176814
4, 2, 5, 4000, 55.5886, 18.3158, 3.66846, 0.689274, 0.310726, 0.0360549, 0.174122
4, 2, 5, 5000, 52.9496, 16.5849, 3.67162, 0.692172, 0.307828, 0.0414545, 0.174679
4, 2, 6, 1000, 38.8249, 25.1799, 3.74754, 0.6535, 0.3465, 0.0625663, 0.185724
4, 2, 6, 2000, 41.5641, 20.1558, 3.67998, 0.689372, 0.310628, 0.0585544, 0.181962
4, 2, 6, 3000, 49.678, 18.9913, 3.68007, 0.681457, 0.318543, 0.0997611, 0.183187
4, 2, 6, 4000, 58.2944, 18.2298, 3.6854, 0.679332, 0.320668, 0.042125, 0.180286
4, 2, 6, 5000, 55.5473, 16.943, 3.68992, 0.686115, 0.313885, 0.0410584, 0.181545
4, 2, 7, 1000, 31.3035, 17.7158, 3.73514, 0.644566, 0.355434, 0.04772, 0.202324
4, 2, 7, 2000, 40.9722, 15.7559, 3.69008, 0.676702, 0.323298, 0.109768, 0.189463
4, 2, 7, 3000, 50.4356, 16.1729, 3.69084, 0.674331, 0.325669, 0.0954743, 0.187918
4, 2, 7, 4000, 57.0768, 16.481, 3.69131, 0.674048, 0.325952, 0.0405797, 0.189026
4, 2, 7, 5000, 56.6765, 15.9483, 3.68606, 0.676812, 0.323188, 0.0573552, 0.190998
4, 2, 8, 1000, 32.5881, 23.3101, 3.70629, 0.636235, 0.363765, 0.028921, 0.210191
4, 2, 8, 2000, 43.8513, 18.426, 3.67484, 0.673984, 0.326016, 0.108896, 0.20118
4, 2, 8, 3000, 52.5145, 16.5109, 3.65886, 0.673452, 0.326548, 0.117647, 0.191727
4, 2, 8, 4000, 58.3966, 15.5219, 3.66779, 0.67573, 0.32427, 0.0613512, 0.186975
4, 2, 8, 5000, 57.8268, 15.3372, 3.6723, 0.680199, 0.319801, 0.0504428, 0.183342
4, 2, 9, 1000, 34.0976, 19.9214, 3.66996, 0.643531, 0.356469, 0.0251309, 0.231806
4, 2, 9, 2000, 45.6071, 18.5994, 3.69997, 0.663334, 0.336666, 0.0889645, 0.219284
4, 2, 9, 3000, 53.0359, 16.5949, 3.6912, 0.669239, 0.330761, 0.0621397, 0.207931
4, 2, 9, 4000, 56.4298, 16.3163, 3.68051, 0.673315, 0.326685, 0.0570379, 0.20422
4, 2, 9, 5000, 55.4683, 17.122, 3.68199, 0.676053, 0.323947, 0.0477646, 0.198011
